1,43145
1,56220
1,56221
1,33003
1,646
1,56222
1,56223
1,47685
1,56224
1,56225
1,56226
1,56227
1,56228
1,56229
1,56230
1,44354
1,56231
1,53508
1,56232
1,56233
1,56234
1,56235
1,56236
1,56237
1,56238
1,56239
1,56240
1,56241
1,56242
1,56243
1,56244
1,35850
1,35843
1,35852
10269,56245
10269,56246
10269,56247
10269,46513
10269,56248
18,56249
18,56250
18,47327
18,56251
18,56252
18,56253
18,56254
18,56255
18,56256
18,56257
18,56258
18,56259
18,56260
18,56261
18,47350
18,56262
18,56263
18,56264
18,56265
18,56266
18,56267
18,56268
18,56269
18,56270
18,56271
18,56272
18,56273
18,56274
18,47999
18,56275
18,56276
18,56277
18,56278
18,56279
18,56280
18,56281
18,56282
18,56283
18,56284
18,56285
18,56286
18,56287
18,56288
18,56289
18,56290
18,35579
18,56291
10270,56292
48,37456
48,56293
10271,56294
10272,30127
10273,56295
10274,56296
10274,43478
70,56297
70,56298
70,34933
70,56299
70,56300
70,56301
70,56302
70,30391
70,56303
70,56304
70,2175
70,56305
70,23757
70,31758
70,56306
70,56307
70,34038
70,26065
70,56308
70,56309
70,28139
70,56310
70,56311
70,54219
70,56312
70,56313
70,56314
70,16283
70,56315
70,38530
70,56316
70,3687
70,38415
70,56317
70,56318
70,56319
10275,56320
79,41285
79,56321
79,56322
79,56323
104,56324
104,56325
104,56326
104,56327
104,56328
104,56329
104,56330
104,24498
104,56331
104,56332
104,56333
104,56334
10276,56335
112,56336
112,56337
112,12008
112,56338
112,56339
112,56340
122,56341
122,47063
122,9622
122,50339
122,56342
122,1994
122,56343
122,56344
122,56345
122,56346
122,22334
122,45529
122,56347
122,19893
122,56348
122,56349
122,56350
122,56351
122,56352
122,56353
122,56354
122,56355
122,56356
122,56357
122,31958
122,56358
122,56359
122,56360
122,10736
122,45830
122,56361
122,56362
122,1355
122,56363
122,56364
122,56365
122,46901
122,56366
122,39054
122,12223
122,56367
122,27936
122,56368
122,19418
122,56369
122,56370
122,56371
122,52926
122,39935
122,56372
122,56373
122,56374
122,56375
122,56376
122,2792
122,56377
122,56378
122,56379
122,56380
122,37692
122,56381
122,56382
122,56383
122,17599
122,56384
122,56385
122,56386
122,56387
122,56388
122,12760
122,56389
122,36960
122,56390
122,11811
122,56391
122,56392
122,56393
122,56394
122,2620
122,56395
122,56396
122,56397
122,56398
122,56399
122,56400
122,14480
122,38837
122,56401
122,56402
122,1995
122,9734
122,56403
122,6186
122,9343
122,56404
122,56405
122,29427
122,25633
10277,56406
141,56407
141,56408
141,56409
141,56410
141,56411
141,56412
141,56413
141,56414
141,56415
141,56416
141,56417
141,56418
141,56419
141,56420
141,56421
141,56422
141,56423
141,56424
141,56425
141,56426
141,56427
141,56428
141,56429
141,56430
141,56431
141,56432
141,56433
141,56434
141,56435
141,56436
141,56437
141,56438
141,56439
141,28280
141,56440
141,56441
141,56442
141,56443
141,56444
141,56445
141,56446
141,33940
141,56447
141,42062
141,56448
141,56449
141,56450
141,56451
141,56452
141,56453
141,56454
141,56455
141,56456
141,56457
141,56458
141,56459
141,56460
141,56461
141,56462
141,56463
141,56464
141,56465
141,56466
141,56467
141,56468
141,56469
141,46964
141,56470
141,56471
141,56472
141,56473
141,56474
141,56475
141,56476
141,56477
141,56478
141,56479
141,56480
141,56481
141,56482
141,56483
141,56484
141,56485
141,56486
141,56487
141,56488
141,56489
141,56490
141,56491
141,56492
141,56493
141,56494
141,56495
141,56496
141,56497
141,56498
141,56499
141,56500
141,56501
141,56502
141,56503
141,56504
141,56505
141,56506
141,56507
141,56508
141,56509
141,56510
141,56511
141,56512
141,56513
141,56514
141,56515
141,56516
141,56517
141,56518
141,56519
141,56520
141,56521
141,56522
141,56523
141,56524
141,56525
141,56526
141,56527
141,56528
141,56529
141,56530
141,56531
141,56532
141,56533
141,56534
141,56535
141,56536
141,56537
141,56538
141,56539
141,56540
141,56541
141,56542
141,56543
141,56544
141,56545
141,56546
141,56547
141,56548
141,56549
141,56550
141,56551
141,56552
141,56553
141,56554
141,56555
141,56556
141,56557
141,56558
141,56559
141,56560
141,56561
141,56562
141,56563
141,56564
141,56565
141,56566
141,56567
141,56568
141,56569
141,56570
141,56571
141,56572
141,56573
141,56574
141,56575
141,56576
141,56577
141,56578
141,56579
141,56580
141,56581
141,56582
141,56583
141,42592
141,56584
141,56585
141,56586
141,33943
141,56587
141,56588
141,56589
141,49430
141,56590
141,56591
141,56592
141,56593
141,56594
141,56595
141,56596
141,56597
141,56598
141,56599
141,56600
141,56601
141,56602
141,56603
141,56604
141,56605
141,56606
141,56607
141,56608
141,56609
141,33928
141,56610
141,56611
141,56612
141,56613
141,56614
141,56615
141,56616
141,56617
141,56618
141,56619
141,56620
141,56621
141,56622
141,56623
141,56624
141,56625
141,39896
141,56626
141,56627
141,56628
141,56629
141,56630
141,56631
141,56632
141,56633
141,56634
141,56635
141,56636
141,56637
141,56638
141,56639
141,56640
141,56641
141,56642
141,56643
141,56644
141,56645
141,56646
141,56647
141,56648
141,56649
141,56650
141,56651
141,56652
141,56653
141,56654
141,56655
141,56656
141,56657
141,56658
141,56659
141,56660
141,56661
141,56662
141,56663
141,56664
141,56665
141,56666
141,56667
141,2597
141,56668
141,56669
141,56670
141,56671
141,28226
141,56672
141,56673
141,56674
141,56675
141,56676
141,56677
141,56678
141,56679
141,56680
141,56681
141,56682
141,56683
141,56684
141,56685
141,56686
141,56687
141,56688
141,56689
141,56690
141,56691
141,56692
